lfq_intensity_lean_1	lfq_intensity_lean_2	lfq_intensity_lean_3	lfq_intensity_lean_4	lfq_intensity_ob_1	lfq_intensity_ob_2	lfq_intensity_ob_3	lfq_intensity_ob_4
Lamb1	27.0662590217613	27.233445481482	27.166293486555	27.9436011469871	28.8034068827325	28.4026359302985	28.0742847428363	27.7027724168677
Steap3	29.3043710118886	29.1833536876207	29.0638135607823	29.3254725644123	29.4082594973688	29.2460650120386	29.2219752193342	29.0509434661697
Abhd14b	33.7514790349842	34.041921199864	34.1847147710887	32.7571012239743	32.8357368900408	33.1705186884917	33.4722134041538	34.1182943933855
Sorbs1	30.1122767341499	29.840377154689	30.0873786278605	30.3071126822764	30.3016167007815	30.3727711048149	30.2402692972285	30.0217649948014
Dhx9	31.4320534999849	31.6738450723322	31.7816100067466	31.9846687081074	31.570071506568	31.8047220775735	31.1029736579546	31.2822657253092
Kxd1;Uba52;Gm8797;Ubc;Ubb	33.7308103045623	33.7024464223905	33.7093704291653	32.4878376481459	33.1398678651884	32.6936943540523	33.5203953997952	33.6009197318669
AI837181;Bles03	25.4535637837045	25.224498572316	25.008195816341	24.6604386883049	25.6675774479626	24.4647864755762	25.6775697545239	24.4902994061341
Pafah2	30.9484501215845	30.7100216916857	30.6745868606984	30.2886482251429	31.0088048330998	30.5403321469698	31.5238305641683	31.0139361259767
Syne2	27.9801856429185	27.8582381738909	28.0495458599654	28.3767566292424	28.4522141922961	28.755580448442	27.9781493476028	27.7582011741077
Golga3	28.2143506647833	28.1980894390548	28.4232424701979	28.0382917807396	28.2721962698488	28.276382789631	27.9273664892308	27.7414925114281
Ric1	25.3925920711266	24.9328044682402	25.6174611025576	25.2213248847805	25.4315600211075	23.5478301960212	25.5156164353546	25.3854185639841
Pcx;Pc	35.8715063855834	36.0297530251706	35.8042524062335	35.4037035354493	36.0054363078943	36.2489999551823	36.4743036321518	36.5112147575651
Myh11	28.4454526334153	28.7301006917477	28.2659315348526	28.2257668495094	28.0433240958304	27.535049000983	29.2082306053529	28.7012918084967
Pds5a	28.7685653285356	28.5871894572923	28.5521721206803	29.0768350190258	28.7625438050329	29.3382511038336	28.6368276944979	28.7171785315724
Vwf	27.2189327963595	27.2389355859993	26.9710495257648	27.7065561122232	27.690221008556	28.1044656031074	27.3632910671211	27.445290226073
Col18a1	30.0352205984853	30.7646961592606	30.3973094703544	30.4554730185417	30.3240634863897	30.3178366493026	30.1911300742911	30.4636332562951
Ndufs4	31.5545458314307	31.3758867560374	31.3968267027525	31.680956589401	30.9962088648778	31.2496289247303	32.0090414495914	31.2690174951017
Raph1	28.6825042119112	29.0266929410876	28.6023359773774	29.050372610053	28.8092116309765	28.7398591716481	28.6865183718389	28.1691711611519
Pdpk1	25.8772580486858	25.4655282260011	25.465048268187	25.4129559151012	25.3626217069529	25.3868744325105	22.7054083217986	25.4669573222225
Hmgcr	25.7645628307577	26.7171927790431	26.1293996538483	25.7207521577781	24.9676704032968	26.6942821614688	26.0925492449748	25.9387447975949
Smarca2	26.5301365026898	25.9055549527411	26.4436277916425	26.2024617733118	26.439004896909	26.2275960263295	26.0445656207492	25.9243240860726
Arl8a	27.0824088141944	27.8691068851961	27.4057811444826	25.2699471714856	27.214147031575	25.5550241653932	26.3174314968711	27.8940798910466
Athl1	28.6361558323596	28.2027738675674	28.4173904616578	28.4835553621126	28.8054867664111	28.2533505203285	29.5510729961913	29.1833165895332
Lancl2	28.4153451170223	28.3920999163403	28.5956353322186	27.7332125446618	28.2939806358251	28.6138569513536	28.28328840954	29.0275793079243
Ide	31.0759511190557	32.1296229526299	31.5003276479017	31.145970966543	31.4810451299613	31.3099666346673	31.6203514265913	31.8594116976072
Ahsa2	27.0303836395636	27.5122365908974	26.7887224554016	27.0734287703458	27.4115141080981	26.9499717183391	26.6323543536903	26.3399602959075
Epb4.1	28.765348370441	28.3157724925673	28.1097484375751	28.8365438002511	28.2819007775204	28.7216186806263	27.8860842705063	27.879624780213
Ppt2	26.8660267080572	26.3494151684356	26.5468812669984	25.9665344561874	25.5947801513346	23.6634320859959	24.1667207557287	26.7414322332748
Fndc3a	29.7487872259935	29.925844438564	29.8107145240659	30.1481998835298	29.4620135324206	29.5250407305239	29.1021077117321	28.9017298225579
Pisd;Gm20671	26.6748836415189	26.8731931999595	26.767657046615	26.366355810781	27.1462404006403	25.9055683392115	27.1025794551102	27.3650811869134
Atg2a	26.8955227691896	27.4626218900234	27.3848339056942	25.6614939600425	25.4468695928344	23.8450193833153	26.7285237954926	26.9927546893067
Tmed2	31.9082677825959	32.668791787681	32.3877494450249	32.2666492224137	31.002273646754	30.8570069547566	30.8549305468169	32.0967217081254
Lmo7	29.1631279061105	28.8323703866364	29.0042666021224	29.1541260527912	30.0167628599573	29.8812304301998	29.7899015362907	29.2717247736442
Ywhaq	31.7587272800281	31.3241137998866	31.4453475933119	31.1058689576208	31.3162883875114	30.13536488052	31.4680743788015	31.7799221580819
Ctss	28.0798006786779	28.2183795724497	28.4971195048431	27.0437487870268	26.9858053349376	26.9045618846543	28.7729785741247	28.3974461226822
Paip1	29.4882675832691	29.4112330615153	29.4427591830003	28.9791687076251	28.413323928675	28.4250776763611	28.878528834531	29.2628569369221
Kdm2a	26.2237456946633	26.180432250558	26.1509755037555	26.3430033707093	26.5704013519756	26.285722426803	26.5973010196207	25.8351833107847
Gm10260;Rps18	33.5869450809404	33.5824418504141	33.6883588159703	33.3354296309869	33.4320276938479	32.8974275841612	33.3471520622919	33.1080663728658
Wiz	25.6095460155572	24.7670140279986	24.8783986837993	26.3115257337942	25.8825139604342	26.4761431848336	25.5198381990898	24.8114457049335
Ndufab1	30.2173329029371	29.9866899163384	30.1678773593822	29.4427965508882	29.6506225579258	28.5073805357107	30.5785579931164	30.9847559869666
Eng	28.7854100124133	28.7033010463555	28.8928248663034	28.0718579062754	28.7502294433961	28.4917871458066	28.937519820377	28.8686138441671
Gpx4	30.2166183156366	30.021516864989	30.1957541480751	29.6478750267241	31.2260556978184	30.2572080166538	31.7005692561563	31.5368680839838
Wdr83os	26.8284755297422	26.6510538463434	26.3036303219886	26.859291332969	26.9661847664901	27.0037689741041	26.5496450433301	27.2489809407935
Pcdh1	28.7271111235106	28.9090556032198	28.6025176270392	29.1854871422616	28.2855844600286	27.6327260470887	27.6777630598625	27.4552721356166
Slc22a23	25.9470659122104	26.3626666773444	25.7761573475823	24.7198035000812	24.298338120979	26.5220553725567	25.7550046433483	25.1538678227736
Mtx1	31.1276541148477	31.1028471041022	30.9406157901497	31.1098448265286	31.1586460152633	31.7724870628581	30.7872435107462	30.5465520214932
Gypc	25.5640613551049	25.0435613779386	25.3661942314702	23.8538290581615	24.8249350892078	24.7691305641	26.1573915767826	24.6679584275507
Ahnak2	26.4411402099028	26.2836429216738	27.3541260082999	26.2646064731863	28.0883325053643	28.6078437081249	27.9671578879185	27.4690824748207
Ttc37	27.8361623663921	27.9358680045329	27.9291755508621	28.7514417367356	28.5813296329055	28.4772360329096	28.2611851426333	28.1526406368893
Pik3c2a	27.5993598847544	27.4468574095306	27.5691274596913	27.971888632277	28.4116398766827	28.5739633563435	28.0263265728769	27.8711202505785
Agl	33.6354665842733	33.5717515459355	33.7007681026626	33.2295563184105	33.0458965847985	33.3413403671125	33.7818191818098	33.9966160669919
Farp1	29.0898142883299	28.6166957579341	28.6760310573925	29.2964107626262	29.2381795755631	29.1430537954735	28.9439379829973	28.5027727473122
Usp7	28.4965002689444	28.2054367241428	28.0446365956487	29.0226864863508	29.226926262255	28.9756867796654	28.4597827844774	28.4518653352145
Fryl	25.3837644621662	25.4990731823636	25.466227383847	25.5153801687958	23.8606210842811	25.7918016086681	25.5824463997796	24.2816442341077
Pxn	29.0470633528933	29.1759001583831	29.0822260623909	29.4768311758262	28.8296536044905	29.3545006449765	29.0568470184045	29.2929669688791
Dicer1	25.7671311110723	26.1661949336358	25.4920212361164	24.9933767122705	26.7895317426669	26.2981078291031	25.9246645192787	25.8304645353608
Tacc1	25.5204223160189	25.8507589102791	25.965794204492	26.1214155642272	25.7365341283286	26.0979428693686	25.4781163924642	25.0843773011241
Srp72	31.530038960457	31.7229118246034	31.3896697245368	31.453417937154	31.2578357326827	31.5885538405777	31.2297402226548	31.2842247446523
Agap3	27.0124346526857	26.6390498762856	26.4019182723217	27.0282870880647	27.0708795492299	26.9576934235306	26.3203244295266	26.7905536937802
Lamc1	28.6517593655337	28.6285493311905	28.9249711640289	29.0049758348334	29.9268517844581	29.7893162345556	30.0591538132165	29.7345480782554
Gucy1a2	23.6222240315929	24.8990849068205	25.6715188390969	25.7394101420825	26.4776669888559	26.6494361123213	25.65925469318	25.8139825003294
Met	25.7630040721943	25.6610002464901	25.7684255834411	25.8998307936342	26.2374340752986	24.8720315631719	25.3998284229281	25.2344751769961
Arhgef12	28.5665225101831	28.424519075514	28.4077365575917	28.9880131229878	28.4867431141285	28.8295025542412	28.5004460388997	28.7463842431976
Stxbp2	28.1476690858749	28.3626355717869	28.1512499648121	28.6900300230764	29.1511251815419	29.2046286656197	28.972916594057	28.7040105277834
Kif21a	29.4640432159702	29.3693803249688	29.5906286314884	29.6752750667503	30.011359045105	30.247248951833	30.02328689858	29.6939515773845
Ahcyl2	27.6677845128841	26.9717951494297	27.2610095538511	28.3273821397785	27.76939889115	27.7561151235535	26.234538430707	26.6433748329018
Srbd1	26.6567956224496	26.5774593510184	26.7263135325538	26.5731588304827	26.6428228110058	26.7201939867094	26.0574115502015	26.5732507766791
Fgd4	24.6454810308498	24.4639066716251	24.7872451816214	24.6730062477939	24.0392888818218	24.5132968355411	23.9871883130663	26.2107227695609
Dmxl1	26.2580274335109	26.3796469832617	26.4173689960599	26.9819820150306	26.117054819841	23.7849876063615	25.3536038853959	25.7584201828416
Igfbp7	25.7204028433765	25.5650376843755	26.0234606515414	26.1809304249344	25.8391862401709	25.7899053675746	25.6652537531056	26.1702818519967
Fam160a2	25.8283332700007	25.8676587636531	26.3418520017397	25.6856582390418	26.2381986160633	26.3233454647395	25.8648186443337	26.0635840336062
Glg1	29.0592445039374	29.3059796343221	29.2790092097794	29.6259930952999	29.5092652901851	29.9530011778637	29.2876748948494	29.1438765464805
Prrc2b	25.2697092948821	25.0055369660214	24.9325918449791	26.0380025736691	24.6224838047636	25.1121287481022	24.3987760795817	24.384893916872
Pds5b	28.4948535782227	28.2991183124884	28.4920697031054	27.9526669068237	27.7222722255006	28.1151978169813	28.0275947221866	28.1019920802196
Stag1	26.1973550434307	26.0755595034447	25.8088648963195	25.9385151710129	25.3697252886283	25.4543669015216	23.5653174274097	25.6233366732133
Fam96b	27.0720475518025	27.194117829792	27.4236381334656	27.3111702079714	26.8091887832118	24.2839232782137	26.7949221486018	27.5846503529486
Cutc	29.6345424831301	29.2754021856683	29.8233762778287	29.021497985114	28.6307820686733	29.2269048488255	29.9037525624148	29.4457471233657
Snx7	27.2081712663562	27.5933713112066	27.4109293891216	27.0084275000544	26.513900961895	26.8752849337618	27.2713400181118	26.7444406661923
Pcnp	28.9037810186541	28.6005092741108	28.9023610936595	29.8048752796049	29.3306517575184	29.5264853374476	29.2081331759512	29.0324229864104
Tpm1	29.91393744089	29.9222448482927	30.01051281312	30.9046657662592	31.2336462937819	31.7401388700321	31.304208349831	30.4891347744091
Man2c1	28.2197709888024	28.2011637308498	27.9847202857813	28.9078274076682	28.6004026458228	28.7661513518489	29.102500831224	28.5494796345223
Hectd1	30.0516052856116	30.007848362535	29.8615601045094	30.5938416304972	29.7772165057372	30.0458764640798	29.5086849498918	29.4925864419241
Ciapin1	27.3919325461252	27.2172465194077	27.1428341970585	28.7250214054427	29.1053180349601	29.4786160848494	28.7415372517267	28.8769954467528
Anxa6	29.3381774887775	29.2941479229905	29.615884929784	30.1115145413806	29.890375982973	30.2110914363382	29.8755359400613	29.5111441532143
Prmt10;Prmt9	24.5684768829187	24.4487283123162	24.3406401180857	24.6035342744705	24.7862360895704	25.626275031091	24.5810521025181	24.5158927894534
Rps15a	31.8903907543394	31.8093821405147	31.4396511814862	29.9850940894172	29.7734754683397	31.1996375776835	30.6561186096277	30.9694262197296
Eml4	28.91156338543	29.0161503420764	28.6715358051527	28.5761960093853	29.1053642555157	28.5354677807038	29.242718886495	28.4044482548903
Sympk	28.1647288464411	27.6793966586868	27.8258010793758	28.1445200727437	27.6190251157029	28.2339202204653	28.0361668498425	27.7484722223226
Tra2b	28.3612488616718	28.8253866489504	28.9939143184185	29.1714122999593	29.0887917226618	28.4308364244508	28.6054999222058	28.2275473911527
Sf3a2	29.3051548068772	29.4417511741976	29.529927444723	29.2671989556344	29.0102875215629	29.3899787630308	28.9337847786598	28.8654305790572
Hk1	27.5579395445294	27.5365003047825	27.6671322651447	27.8783254372999	27.8792972019442	27.9724600287472	27.5915661918179	27.2792211813056
Naalad2	25.0476116207642	23.5184630188226	24.2930041476859	25.6572617328714	25.874661131919	25.9663529317174	26.5441662357626	25.5845875303547
Bdh2	27.5220045336731	27.1404509281205	27.4857930182791	28.3622022520054	26.4821461670443	26.7035025758257	26.02404497625	25.8312606248669
Slc17a3	26.9237304462537	26.644946321906	27.1366337742913	26.6162505452877	25.3515538962346	26.0665060006284	25.9486322350159	24.0531662545026
Sumo3	29.7531283541393	29.8377294742961	29.8486935972918	30.0318490588351	29.7140876075371	29.7897456589274	29.3062975987975	29.6696656654889
Ppp2r1b	27.2088402440465	26.8339941219027	27.0621873448807	27.4558782074611	27.5134609436936	26.5296820630873	26.9457808250081	26.7271252792667
Cobl	27.0883408519136	27.3737574246789	27.0982443107893	27.5176605162949	27.6039981617345	27.6818840816971	26.9422825703068	26.83934249847
Ptbp3	30.0127611595686	30.0149145435244	29.9006252068533	29.6327481444079	29.361805069569	30.1003967158559	29.5313204915601	29.9175490444454
Csnk2b	26.5085008475647	26.7180343456429	26.4023348874437	26.1435447468582	26.8618718056198	27.0959152962472	24.2623076483142	26.7643835597132
Pkn2	27.4770811927872	27.1197751143393	27.509445021707	27.3201587156075	26.7218748934669	27.6017738124397	27.4885054526621	26.9103660442248
Prps1l3;Prps1	30.5388174872946	30.9088165069743	30.9229423464636	28.479881041644	27.7304152053695	28.8643086472937	30.8480519664687	31.2109134934571
Kank3	26.4195550270017	26.3000734759381	26.4966296500579	26.4960399613015	26.6953041267926	27.0146660001851	26.6384750027817	26.4386904110714
Fus	28.838326855999	28.8194534348153	29.2542587217125	27.7542341331135	27.4998973590448	27.1764361670011	29.2982640594338	29.1016172996281
Gps1	29.1962399515002	29.7157015491065	29.2405202183006	29.7897446045997	29.5154636724121	29.2389859620619	28.9200560262494	29.1507581541416
Psme1	32.4057498257747	32.7469045660032	32.7488381668673	32.3869042619828	32.3511452998381	32.2200213334134	32.7429948747338	32.6841721898143
Pabpn1	28.7917802861328	28.8452053923683	29.1131159039075	28.7853291947863	28.3814053159246	28.8111562954119	28.4266256391028	28.4267070173762
Ptprd	28.9113575749449	29.0444044909605	28.9776151355457	29.2293825454727	28.8206949312909	28.7186966908808	28.3113227695507	28.723874459459
Gigyf2	29.0330768759717	28.854725472136	29.0103329820777	29.0286867240647	28.8468243430543	29.4945218410834	29.0760026754395	28.851990249804
Gm20441;Gstt3	29.9238334955203	29.8433277506371	29.3473253062043	29.3486925618685	29.4142557710375	29.9795818100992	30.6769938268834	31.0857053877114
Klhdc4	27.1605558401063	27.366518056564	27.377981323331	27.3234852942395	26.8878308014244	27.05159080823	27.161249881907	26.5495326861342
Txn2	29.385956894899	29.5132010073502	29.5500500685	29.4332452021749	27.2575039010605	25.5786382670273	29.3371908982241	29.3055688858734
Txnrd3	26.1594920582724	25.484913887929	25.9180837518789	27.1466637348453	26.3972379098142	26.9678229615871	26.5786849517591	26.0861047655469
Aox1	31.8887443357752	31.4917774938093	31.913694966885	30.8984367717464	31.0291922809604	31.4080700589756	32.0987265628455	32.3581173053011
Sp1	26.8047849004556	26.8881067277468	27.0501074200827	27.5735089677848	27.2032522461845	27.8031175084685	27.0968206367679	26.7023053455294
Cp	30.7453966565364	30.915782861505	30.9396075665658	31.191857714624	31.7739070740428	32.0504684164929	31.3554133246689	31.5152339130246
Reep5	29.0364513935077	29.1852684976341	29.2821216395516	30.0156633942313	30.3491837750201	30.8495639598475	29.379084703522	29.3894542253873
Sra1	27.6444395487603	26.9938672783129	27.2889669501579	27.2727593241318	27.8376476827332	28.3514264850801	27.8576038040735	26.9316471243929
Qrich1	25.9811690424195	26.1242512076531	26.3513248237506	25.1969945579997	26.0218536668929	25.3886197006302	25.3245113008017	25.5742607688281
